572 	 0 	 0 	 4.26 	 4240 	 0.00222222 	 450.00000000 	 1.00000000 	 0.00222222 	 450.00000000 	 40972 	 45502.5 	 43200 	 0 	 .\mup_settings_ff0606070620.txt_00.txt 
587 	 0 	 0 	 6.73 	 4325 	 0.00228833 	 437.00000000 	 1.00000000 	 0.00228833 	 437.00000000 	 39995 	 43700.4 	 43200 	 0 	 .\mup_settings_ff0707070620.txt_00.txt 
584 	 0 	 0 	 6.08 	 4240 	 0.00229358 	 436.00000000 	 1.00000000 	 0.00229358 	 436.00000000 	 43110 	 43669.0 	 43200 	 0 	 .\mup_settings_ff0808070620.txt_00.txt 
561 	 0 	 0 	 6.02 	 4059 	 0.00222222 	 450.00000000 	 1.00000000 	 0.00222222 	 450.00000000 	 44101 	 44154.4 	 43200 	 0 	 .\mup_settings_ff0909070620.txt_00.txt 
555 	 0 	 0 	 2.38 	 4085 	 0.00207900 	 481.00000000 	 1.00000000 	 0.00207900 	 481.00000000 	 44329 	 45081.0 	 43200 	 0 	 .\mup_settings_ff1010070620.txt_00.txt 
572 	 0 	 0 	 1.18 	 4417 	 0.00217865 	 459.00000000 	 1.00000000 	 0.00217865 	 459.00000000 	 27631 	 45438.3 	 43200 	 0 	 .\mup_settings_ff0101070630.txt_00.txt 
563 	 0 	 0 	 9.68 	 4312 	 0.00225734 	 443.00000000 	 1.00000000 	 0.00225734 	 443.00000000 	 28214 	 45559.1 	 43200 	 0 	 .\mup_settings_ff0202070630.txt_00.txt 
577 	 0 	 0 	 2.08 	 4354 	 0.00228833 	 437.00000000 	 1.00000000 	 0.00228833 	 437.00000000 	 30489 	 45684.0 	 43200 	 0 	 .\mup_settings_ff0303070630.txt_00.txt 
584 	 0 	 0 	 6.53 	 4534 	 0.00219298 	 456.00000000 	 1.00000000 	 0.00219298 	 456.00000000 	 27001 	 47209.1 	 43200 	 0 	 .\mup_settings_ff0404070630.txt_00.txt 
588 	 0 	 0 	 5.87 	 4520 	 0.00222222 	 450.00000000 	 1.00000000 	 0.00222222 	 450.00000000 	 25136 	 43523.3 	 43200 	 0 	 .\mup_settings_ff0505070630.txt_00.txt 
572 	 0 	 0 	 1.18 	 4417 	 0.00221239 	 452.00000000 	 1.00000000 	 0.00221239 	 452.00000000 	 26029 	 44947.6 	 43200 	 0 	 .\mup_settings_ff0606070630.txt_00.txt 
587 	 0 	 0 	 4.14 	 4505 	 0.00229885 	 435.00000000 	 1.00000000 	 0.00229885 	 435.00000000 	 26756 	 45832.0 	 43200 	 0 	 .\mup_settings_ff0707070630.txt_00.txt 
584 	 0 	 0 	 3.80 	 4417 	 0.00228311 	 438.00000000 	 1.00000000 	 0.00228311 	 438.00000000 	 28334 	 44900.9 	 43200 	 0 	 .\mup_settings_ff0808070630.txt_00.txt 
561 	 0 	 0 	 5.10 	 4229 	 0.00224719 	 445.00000000 	 1.00000000 	 0.00224719 	 445.00000000 	 28737 	 44121.3 	 43200 	 0 	 .\mup_settings_ff0909070630.txt_00.txt 
555 	 0 	 0 	 1.02 	 4256 	 0.00208768 	 479.00000000 	 1.00000000 	 0.00208768 	 479.00000000 	 28633 	 45358.5 	 43200 	 0 	 .\mup_settings_ff1010070630.txt_00.txt 
572 	 0 	 0 	 4.26 	 3238 	 0.00313480 	 319.00000000 	 1.00000000 	 0.00313480 	 319.00000000 	 544411 	 43269.8 	 43200 	 0 	 .\mup_settings_ff0101070902.txt_00.txt 
563 	 0 	 0 	 1.74 	 3159 	 0.00325733 	 307.00000000 	 1.00000000 	 0.00325733 	 307.00000000 	 550486 	 43718.8 	 43200 	 0 	 .\mup_settings_ff0202070902.txt_00.txt 
577 	 0 	 0 	 6.48 	 3188 	 0.00328947 	 304.00000000 	 1.00000000 	 0.00328947 	 304.00000000 	 590360 	 43447.9 	 43200 	 0 	 .\mup_settings_ff0303070902.txt_00.txt 
584 	 0 	 0 	 1.39 	 3328 	 0.00312500 	 320.00000000 	 1.00000000 	 0.00312500 	 320.00000000 	 545371 	 43762.1 	 43200 	 0 	 .\mup_settings_ff0404070902.txt_00.txt 
588 	 0 	 0 	 2.82 	 3316 	 0.00308642 	 324.00000000 	 1.00000000 	 0.00308642 	 324.00000000 	 549175 	 43216.6 	 43200 	 0 	 .\mup_settings_ff0505070902.txt_00.txt 
572 	 0 	 0 	 4.26 	 3238 	 0.00319489 	 313.00000000 	 1.00000000 	 0.00319489 	 313.00000000 	 533874 	 43593.6 	 43200 	 0 	 .\mup_settings_ff0606070902.txt_00.txt 
587 	 0 	 0 	 6.73 	 3304 	 0.00330033 	 303.00000000 	 1.00000000 	 0.00330033 	 303.00000000 	 546245 	 43551.7 	 43200 	 0 	 .\mup_settings_ff0707070902.txt_00.txt 
584 	 0 	 0 	 6.08 	 3236 	 0.00321543 	 311.00000000 	 1.00000000 	 0.00321543 	 311.00000000 	 575035 	 43527.3 	 43200 	 0 	 .\mup_settings_ff0808070902.txt_00.txt 
561 	 0 	 0 	 6.02 	 3094 	 0.00318471 	 314.00000000 	 1.00000000 	 0.00318471 	 314.00000000 	 583968 	 43576.3 	 43200 	 0 	 .\mup_settings_ff0909070902.txt_00.txt 
555 	 0 	 0 	 2.38 	 3116 	 0.00298507 	 335.00000000 	 1.00000000 	 0.00298507 	 335.00000000 	 573210 	 43204.6 	 43200 	 0 	 .\mup_settings_ff1010070902.txt_00.txt 
572 	 0 	 0 	 2.32 	 3637 	 0.00319489 	 313.00000000 	 1.00000000 	 0.00319489 	 313.00000000 	 238826 	 43885.7 	 43200 	 0 	 .\mup_settings_ff0101070905.txt_00.txt 
563 	 0 	 0 	 4.16 	 3549 	 0.00340136 	 294.00000000 	 1.00000000 	 0.00340136 	 294.00000000 	 238182 	 43630.7 	 43200 	 0 	 .\mup_settings_ff0202070905.txt_00.txt 
577 	 0 	 0 	 1.47 	 3583 	 0.00336700 	 297.00000000 	 1.00000000 	 0.00336700 	 297.00000000 	 250471 	 43377.7 	 43200 	 0 	 .\mup_settings_ff0303070905.txt_00.txt 
584 	 0 	 0 	 2.70 	 3736 	 0.00331126 	 302.00000000 	 1.00000000 	 0.00331126 	 302.00000000 	 229494 	 43530.0 	 43200 	 0 	 .\mup_settings_ff0404070905.txt_00.txt 
588 	 0 	 0 	 8.74 	 3723 	 0.00328947 	 304.00000000 	 1.00000000 	 0.00328947 	 304.00000000 	 220321 	 43297.0 	 43200 	 0 	 .\mup_settings_ff0505070905.txt_00.txt 
572 	 0 	 0 	 2.32 	 3637 	 0.00332226 	 301.00000000 	 1.00000000 	 0.00332226 	 301.00000000 	 227746 	 44197.2 	 43200 	 0 	 .\mup_settings_ff0606070905.txt_00.txt 
587 	 0 	 0 	 1.33 	 3711 	 0.00341297 	 293.00000000 	 1.00000000 	 0.00341297 	 293.00000000 	 229645 	 43355.7 	 43200 	 0 	 .\mup_settings_ff0707070905.txt_00.txt 
584 	 0 	 0 	 2.07 	 3636 	 0.00342466 	 292.00000000 	 1.00000000 	 0.00342466 	 292.00000000 	 238702 	 43480.5 	 43200 	 0 	 .\mup_settings_ff0808070905.txt_00.txt 
561 	 0 	 0 	 6.19 	 3478 	 0.00332226 	 301.00000000 	 1.00000000 	 0.00332226 	 301.00000000 	 244021 	 43219.5 	 43200 	 0 	 .\mup_settings_ff0909070905.txt_00.txt 
555 	 0 	 0 	 9.57 	 3501 	 0.00308642 	 324.00000000 	 1.00000000 	 0.00308642 	 324.00000000 	 246429 	 43239.3 	 43200 	 0 	 .\mup_settings_ff1010070905.txt_00.txt 
